epoch,test_acc,val_acc,train_acc,lr,model_sparsity
0,0.38599997758865356,0.3400000035762787,0.1985575407743454,0.05,50.01345120897249
1,0.793999969959259,0.6699999570846558,0.5107114315032959,0.049984070641424794,50.012954156449965
2,1.2619999647140503,1.350000023841858,0.9713900685310364,0.04993630286525634,50.01172252188087
3,2.069999933242798,1.9399999380111694,1.6296823024749756,0.04985675754429744,50.00993665175568
4,3.8279998302459717,3.259999990463257,2.6662092208862305,0.04974553604702333,50.00482536829393
5,5.001999855041504,4.460000038146973,3.866994619369507,0.04960278010840291,49.999362189241005
6,5.951999664306641,5.089999675750732,5.291826248168945,0.049428671649279,49.9909210937478
7,8.104000091552734,6.949999809265137,7.001120090484619,0.0492234325445377,49.98210171049409
8,10.453999519348145,9.079999923706055,8.871840476989746,0.04898732434036245,49.97164601274144
9,12.107999801635742,9.84999942779541,11.108838081359863,0.048720647920933,49.95864347064769
10,16.034000396728516,13.920000076293945,13.747356414794922,0.048423743124994055,49.93717344089139
11,20.01999855041504,17.600000381469727,16.774494171142578,0.048096988312782175,49.90919334269845
12,22.389999389648438,20.139999389648438,19.856069564819336,0.04774079988386297,49.87711805956326
13,24.194000244140625,20.31999969482422,22.846704483032227,0.04735563174649279,49.845407868103905
14,28.161998748779297,24.309999465942383,25.726261138916016,0.0469419747391814,49.81474896472317
15,28.29199981689453,24.469999313354492,28.14702606201172,0.04650035600519252,49.787257121662975
16,31.472000122070312,26.849998474121094,30.16155242919922,0.04603133832077954,49.761379599627276
17,33.805999755859375,29.6299991607666,31.6345272064209,0.0455355193780123,49.74855300532911
18,33.5359992980957,29.559999465942383,32.96086883544922,0.04501353102310902,49.74010311244612
19,34.23999786376953,30.099998474121094,33.730552673339844,0.044466038451243896,49.75829171581475
20,33.88199996948242,29.259998321533203,34.3794059753418,0.043893739358856466,49.784054871783326
21,32.24799728393555,28.239999771118164,34.6342887878418,0.04329736305454315,49.83917491744529
22,35.27399826049805,30.719999313354492,34.71799087524414,0.0426776695296637,49.90685323701717
23,29.171998977661133,25.619998931884766,34.418739318847656,0.0420354484898473,49.976744100118516
24,33.55799865722656,29.31999969482422,33.95459747314453,0.04137151834863214,50.05947475360271
25,27.142000198364258,23.3799991607666,33.234317779541016,0.04068672518452131,50.1386380655314
26,27.671998977661133,23.8799991607666,32.13233947753906,0.03998194166278368,50.211915923697774
27,25.92999839782715,21.969999313354492,31.01116371154785,0.03925806592337411,50.29296627573412
28,25.035999298095703,21.81999969482422,29.524028778076172,0.03851602043638994,50.36271198190412
29,23.54199981689453,20.84000015258789,27.895605087280273,0.03775675082652249,50.431402001300604
30,23.24199867248535,19.40999984741211,26.216833114624023,0.03698122466800142,50.49780909804937
31,20.897998809814453,18.1299991607666,24.241641998291016,0.036190430251567804,50.55715628950028
32,16.20400047302246,14.869999885559082,22.425045013427734,0.03538537532504715,50.618966750089385
33,17.29399871826172,14.299999237060547,20.591140747070312,0.034567085809127235,50.635281509435025
34,13.585999488830566,11.829999923706055,19.55367088317871,0.03373660448997745,50.60395840312596
35,13.455999374389648,11.489999771118164,18.484416961669922,0.03289498969037562,50.548530448821715
36,11.736000061035156,10.069999694824219,16.869524002075195,0.03204331392103574,50.43845310920869
37,13.184000015258789,10.960000038146973,15.913553237915039,0.031182662513855382,50.38907336037768
38,12.052000045776367,10.0,14.915416717529297,0.030314132238824416,50.387736157131236
39,7.526000022888184,5.949999809265137,13.722183227539062,0.029438829906357586,50.36886575605472
40,10.067999839782715,8.069999694824219,12.771875381469727,0.028557870956832123,50.36530281319411
41,8.093999862670898,7.37999963760376,11.266489028930664,0.027672378039127823,50.31827196743417
42,7.823999881744385,6.419999599456787,10.768363952636719,0.026783479579980805,50.32091118436795
43,7.2079997062683105,5.989999771118164,10.199438095092773,0.02589230834597451,50.37258265323646
44,6.99399995803833,5.859999656677246,9.534538269042969,0.025,50.353474722635895
45,6.638000011444092,5.940000057220459,9.067251205444336,0.024107691654025487,50.34591776481551
46,6.377999782562256,5.599999904632568,8.526017189025879,0.02321652042001919,50.3552122071173
47,4.133999824523926,3.319999933242798,8.08296012878418,0.022327621960872176,50.481582312601525
48,3.671999931335449,3.009999990463257,7.517495632171631,0.02144212904316787,50.64344108845529
49,0.6579999923706055,0.6299999952316284,6.81168794631958,0.02056117009364242,50.55692315867113
