epoch,test_acc,val_acc,train_acc,lr,model_sparsity
0,0.28200000524520874,0.25,0.21098706126213074,0.05,49.987666059529474
1,0.687999963760376,0.6499999761581421,0.46335339546203613,0.049984070641424794,49.98969825656848
2,1.4459999799728394,1.1699999570846558,0.9529818296432495,0.04993630286525634,49.989341962282424
3,2.4600000381469727,2.2799999713897705,1.7502013444900513,0.04985675754429744,49.98672473882309
4,3.671999931335449,3.319999933242798,2.871689558029175,0.04974553604702333,49.980865677230106
5,5.595999717712402,4.489999771118164,4.1590094566345215,0.04960278010840291,49.97685406749076
6,6.7820000648498535,6.059999942779541,5.673365116119385,0.049428671649279,49.96952144310974
7,8.107999801635742,6.839999675750732,7.318938255310059,0.0492234325445377,49.96104515805742
8,10.333999633789062,8.6899995803833,9.33409309387207,0.04898732434036245,49.94608519673779
9,13.833999633789062,11.359999656677246,11.612469673156738,0.048720647920933,49.93342575284543
10,13.665999412536621,11.619999885559082,14.306055068969727,0.048423743124994055,49.91653916316413
11,17.628000259399414,15.429999351501465,17.277496337890625,0.048096988312782175,49.89117188973563
12,18.54599952697754,15.829999923706055,20.36741065979004,0.04774079988386297,49.86210971259983
13,25.02400016784668,21.76999855041504,23.34876251220703,0.04735563174649279,49.82944940304432
14,28.67599868774414,24.869998931884766,26.15924835205078,0.0469419747391814,49.794919648160715
15,29.031999588012695,25.139999389648438,28.638229370117188,0.04650035600519252,49.76451586908358
16,22.239999771118164,19.10999870300293,30.539628982543945,0.04603133832077954,49.74061775974821
17,27.24799919128418,23.549999237060547,32.25474548339844,0.0455355193780123,49.73011807504666
18,32.3859977722168,29.44999885559082,33.354522705078125,0.04501353102310902,49.73408129914222
19,32.56399917602539,28.399999618530273,34.29334259033203,0.044466038451243896,49.75072596060458
20,34.87999725341797,30.94999885559082,34.91607666015625,0.043893739358856466,49.793841967912755
21,33.253997802734375,29.259998321533203,35.0792350769043,0.04329736305454315,49.84278184725479
22,33.33799743652344,29.84000015258789,35.34859085083008,0.0426776695296637,49.90587232805677
23,25.802000045776367,22.670000076293945,35.16278076171875,0.0420354484898473,49.98168823317447
24,30.441999435424805,26.239999771118164,34.59102249145508,0.04137151834863214,50.057622903054174
25,28.513999938964844,24.35999870300293,33.91447830200195,0.04068672518452131,50.15086203862969
26,25.251998901367188,22.5,32.9567756652832,0.03998194166278368,50.2267527215605
27,22.92599868774414,20.119998931884766,31.585281372070312,0.03925806592337411,50.30728402759988
28,22.673999786376953,19.899999618530273,30.116554260253906,0.03851602043638994,50.384489920302684
29,19.746000289916992,16.170000076293945,28.218456268310547,0.03775675082652249,50.448860421317555
30,13.673999786376953,11.649999618530273,26.516557693481445,0.03698122466800142,50.51303737975728
31,16.605998992919922,14.089999198913574,24.741182327270508,0.036190430251567804,50.56750201988069
32,17.84000015258789,15.049999237060547,22.858661651611328,0.03538537532504715,50.62240652949308
33,18.02400016784668,16.029998779296875,21.390878677368164,0.034567085809127235,50.61660025223876
34,11.432000160217285,10.050000190734863,20.221088409423828,0.03373660448997745,50.587348931222714
35,9.907999992370605,8.039999961853027,18.84912109375,0.03289498969037562,50.50557279452957
36,9.781999588012695,8.289999961853027,17.399587631225586,0.03204331392103574,50.43147238041884
