epoch,test_acc,val_acc,train_acc,lr,model_sparsity
65,31.773998260498047,28.119998931884766,34.35234451293945,0.015929103020305455,50.3321762419803
66,34.84000015258789,31.09000015258789,36.08460998535156,0.014644660940672625,50.25628995774438
67,36.80400085449219,33.46999740600586,37.4417839050293,0.013405273890913737,50.187793480923034
68,36.83799743652344,32.81999969482422,39.224082946777344,0.012212521282287092,50.092245030530464
69,42.61800003051758,39.23999786376953,40.664649963378906,0.011067923097512238,49.98669834665375
70,43.683998107910156,39.75,42.23643112182617,0.009972937953781985,49.866526002269026
71,44.46799850463867,39.57999801635742,43.928104400634766,0.008928961243975419,49.742579577668984
72,46.7140007019043,42.86000061035156,45.20724105834961,0.007937323358440945,49.60904399820956
73,48.14399719238281,44.18000030517578,46.86776351928711,0.0069992879896149714,49.46870803645075
74,50.10199737548828,45.16999816894531,48.206687927246094,0.006116050521637217,49.32754072135781
75,51.317996978759766,46.96999740600586,49.56449508666992,0.005288736507014435,49.18091902460173
76,52.801998138427734,48.48999786376953,50.984920501708984,0.0045184002322740885,49.03686616566118
77,53.91999816894531,49.71999740600586,52.114906311035156,0.0038060233744356626,48.89549211190843
78,55.641998291015625,51.849998474121094,53.448482513427734,0.0031525137500119198,48.764323030299614
79,55.03999710083008,50.16999816894531,54.608360290527344,0.0025587041581340226,48.65086309431646
80,58.28999710083008,54.55999755859375,55.668800354003906,0.002025351319275131,48.54548795954045
81,59.40399932861328,56.29999923706055,56.74592208862305,0.001553134910924636,48.44005564173088
82,59.78199768066406,57.0,57.73084259033203,0.0011426567014420294,48.35420191487505
83,61.23999786376953,58.189998626708984,58.46937561035156,0.0007944397831941949,48.28945312609967
84,60.907997131347656,57.66999816894531,59.319618225097656,0.0005089279059533657,48.244454477378746
85,63.13399887084961,59.939998626708984,59.9996223449707,0.00028648491140513814,48.20487502076184
