epoch,test_acc_before_rounding,test_acc,regularization_loss,model_sparsity
0,38.17,48.02,0.2154759168624878,50.17847878676702
1,54.43,58.72,0.14251470565795898,50.17847878676702
2,59.43,65.33,0.16079671680927277,50.17847878676702
3,63.81,61.4,0.1773522049188614,50.17847878676702
4,66.51,65.6,0.19356708228588104,50.17847878676702
5,66.06,70.76,0.20357336103916168,50.17847878676702
6,70.48,72.83,0.20793139934539795,50.17847878676702
7,69.2,72.56,0.2194802612066269,50.17847878676702
8,63.29,64.9,0.225031316280365,50.17847878676702
9,62.76,59.66,0.2292424589395523,50.17847878676702
10,66.66,70.65,0.2332673966884613,50.17847878676702
11,61.46,74.14,0.23757314682006836,50.17847878676702
12,70.09,73.98,0.24441592395305634,50.17847878676702
13,63.59,72.05,0.24234192073345184,50.17847878676702
14,65.91,67.75,0.2425556182861328,50.17847878676702
15,71.61,71.79,0.24679329991340637,50.17847878676702
16,72.09,73.37,0.2503591477870941,50.17847878676702
17,69.66,73.68,0.25104862451553345,50.17847878676702
18,68.43,72.83,0.25513145327568054,50.17847878676702
19,74.85,75.87,0.2569175362586975,50.17847878676702
20,73.04,76.83,0.2595810294151306,50.17847878676702
21,67.46,75.03,0.2631963789463043,50.17847878676702
22,68.15,71.92,0.2617484927177429,50.17847878676702
23,69.22,75.02,0.26433366537094116,50.17847878676702
24,66.27,74.24,0.2645231783390045,50.17847878676702
25,71.02,72.6,0.26620304584503174,33.891460964326455
26,74.84,73.81,0.18722207844257355,33.891460964326455
27,77.64,73.39,0.17977702617645264,33.891460964326455
28,75.34,78.92,0.17811214923858643,33.891460964326455
29,76.07,71.91,0.18150149285793304,33.891460964326455
30,76.51,68.3,0.1780095100402832,33.891460964326455
31,80.41,70.93,0.1777622103691101,33.891460964326455
32,81.29,79.45,0.17707271873950958,33.891460964326455
33,80.17,77.53,0.1791914701461792,33.891460964326455
34,78.38,71.29,0.17714843153953552,33.891460964326455
35,80.72,74.14,0.17718493938446045,33.891460964326455
36,77.44,78.45,0.17687726020812988,33.891460964326455
37,83.22,78.6,0.1751765012741089,33.891460964326455
38,75.18,68.7,0.1783369928598404,33.891460964326455
39,82.26,77.51,0.17489007115364075,33.891460964326455
40,78.22,78.26,0.17656606435775757,33.891460964326455
41,83.79,75.93,0.17341500520706177,33.891460964326455
42,82.74,74.62,0.17328597605228424,33.891460964326455
43,84.89,78.24,0.17387717962265015,33.891460964326455
44,73.47,77.12,0.1723201721906662,33.891460964326455
45,82.72,75.52,0.16935573518276215,33.891460964326455
46,81.4,77.46,0.17063599824905396,33.891460964326455
47,84.67,76.3,0.1672631949186325,33.891460964326455
48,82.12,80.74,0.1680479198694229,33.891460964326455
49,83.16,81.78,0.16587187349796295,33.891460964326455
50,83.37,81.02,0.1650809496641159,27.454159453231142
51,83.86,67.13,0.14398081600666046,27.454159453231142
52,86.01,71.77,0.13579191267490387,27.454159453231142
53,84.75,77.42,0.12999525666236877,27.454159453231142
54,86.57,68.43,0.1279492974281311,27.454159453231142
55,82.86,73.37,0.12798476219177246,27.454159453231142
56,86.17,72.94,0.123287133872509,27.454159453231142
57,85.57,75.16,0.12295244634151459,27.454159453231142
58,87.02,73.46,0.12145531922578812,27.454159453231142
59,86.93,69.88,0.11918559670448303,27.454159453231142
60,84.7,75.71,0.11868461966514587,27.454159453231142
61,87.7,79.93,0.11751725524663925,27.454159453231142
62,87.53,74.2,0.11582070589065552,27.454159453231142
63,86.7,77.6,0.11375584453344345,27.454159453231142
64,87.19,74.44,0.11211893707513809,27.454159453231142
65,88.48,81.71,0.10831166058778763,27.454159453231142
66,88.83,80.64,0.10832584649324417,27.454159453231142
67,89.22,81.83,0.10482902079820633,27.454159453231142
68,89.8,81.78,0.10188300907611847,27.454159453231142
69,89.55,81.5,0.10062011331319809,27.454159453231142
70,89.52,80.23,0.09795715659856796,27.454159453231142
71,89.91,80.99,0.09663575887680054,27.454159453231142
72,89.21,81.74,0.0928226113319397,27.454159453231142
73,90.04,83.51,0.09080856293439865,27.454159453231142
74,90.34,83.36,0.08788566291332245,27.454159453231142
75,90.45,83.91,0.08479001373052597,24.286568535280864
76,90.93,72.89,0.07935360074043274,24.286568535280864
77,90.98,70.02,0.07381988316774368,24.286568535280864
78,90.85,72.89,0.07020145654678345,24.286568535280864
79,91.55,73.6,0.06556674093008041,24.286568535280864
80,91.51,76.0,0.0625477135181427,24.286568535280864
81,91.59,76.83,0.05853970721364021,24.286568535280864
82,91.63,73.2,0.05621694400906563,24.286568535280864
83,91.93,76.15,0.05311169847846031,24.286568535280864
84,91.68,78.35,0.05053524300456047,24.286568535280864
85,91.68,75.94,0.04766961932182312,24.286568535280864
86,91.65,78.36,0.04573819786310196,24.286568535280864
87,91.97,77.3,0.04345761612057686,24.286568535280864
88,91.93,79.34,0.04153651371598244,24.286568535280864
89,92.02,80.19,0.03982295095920563,24.286568535280864
90,92.18,80.83,0.038479287177324295,24.286568535280864
91,92.05,80.3,0.037031009793281555,24.286568535280864
92,92.16,81.4,0.035853996872901917,24.286568535280864
93,92.06,80.73,0.03487309068441391,24.286568535280864
94,92.18,81.49,0.03410753607749939,24.286568535280864
95,91.94,82.52,0.03343264013528824,24.286568535280864
96,92.02,82.71,0.0329258106648922,24.286568535280864
97,92.09,82.25,0.03257429227232933,24.286568535280864
98,91.87,81.66,0.03237699717283249,24.286568535280864
99,92.05,82.46,0.03230135515332222,24.286568535280864
