epoch,test_acc_before_rounding,test_acc,regularization_loss,model_sparsity
169,-1,87.57,0.0,50.0
170,-1,87.67,0.0,50.0
171,-1,87.57,0.0,50.0
172,-1,87.27,0.0,50.0
173,-1,86.36,0.0,50.0
174,-1,87.34,0.0,50.0
175,-1,87.42,0.0,50.0
176,-1,87.51,0.0,50.0
177,-1,87.93,0.0,50.0
178,-1,87.82,0.0,50.0
179,-1,87.32,0.0,50.0
180,-1,87.63,0.0,50.0
181,-1,86.86,0.0,50.0
182,-1,87.64,0.0,50.0
183,-1,88.09,0.0,50.0
184,-1,88.26,0.0,50.0
185,-1,87.53,0.0,50.0
186,-1,87.77,0.0,50.0
187,-1,87.67,0.0,50.0
188,-1,87.66,0.0,50.0
189,-1,88.12,0.0,50.0
190,-1,88.13,0.0,50.0
191,-1,87.95,0.0,50.0
192,-1,87.3,0.0,50.0
193,-1,87.88,0.0,50.0
194,-1,86.85,0.0,50.0
195,-1,87.62,0.0,50.0
196,-1,87.45,0.0,50.0
197,-1,87.52,0.0,50.0
198,-1,87.63,0.0,50.0
199,-1,88.31,0.0,50.0
200,-1,87.34,0.0,50.0
201,-1,87.54,0.0,50.0
202,-1,87.75,0.0,50.0
203,-1,88.39,0.0,50.0
204,-1,88.33,0.0,50.0
205,-1,87.89,0.0,50.0
206,-1,88.29,0.0,50.0
207,-1,87.89,0.0,50.0
208,-1,88.02,0.0,50.0
209,-1,87.76,0.0,50.0
210,-1,88.15,0.0,50.0
211,-1,87.95,0.0,50.0
212,-1,88.09,0.0,50.0
213,-1,87.4,0.0,50.0
214,-1,88.26,0.0,50.0
215,-1,88.22,0.0,50.0
216,-1,88.36,0.0,50.0
217,-1,88.37,0.0,50.0
218,-1,87.78,0.0,50.0
219,-1,88.24,0.0,50.0
220,-1,88.15,0.0,50.0
221,-1,88.29,0.0,50.0
222,-1,88.14,0.0,50.0
223,-1,87.94,0.0,50.0
224,-1,88.17,0.0,50.0
225,-1,87.83,0.0,50.0
226,-1,88.22,0.0,50.0
227,-1,88.15,0.0,50.0
228,-1,87.95,0.0,50.0
229,-1,88.49,0.0,50.0
230,-1,88.57,0.0,50.0
231,-1,88.15,0.0,50.0
232,-1,88.52,0.0,50.0
233,-1,88.3,0.0,50.0
234,-1,88.64,0.0,50.0
235,-1,88.6,0.0,50.0
236,-1,88.41,0.0,50.0
237,-1,88.78,0.0,50.0
238,-1,88.61,0.0,50.0
239,-1,88.26,0.0,50.0
240,-1,88.34,0.0,50.0
241,-1,88.66,0.0,50.0
242,-1,88.77,0.0,50.0
243,-1,88.48,0.0,50.0
244,-1,88.59,0.0,50.0
245,-1,88.37,0.0,50.0
246,-1,88.47,0.0,50.0
247,-1,88.56,0.0,50.0
248,-1,88.45,0.0,50.0
249,-1,88.57,0.0,50.0
250,-1,88.55,0.0,50.0
251,-1,88.43,0.0,50.0
252,-1,88.62,0.0,50.0
253,-1,88.35,0.0,50.0
254,-1,88.69,0.0,50.0
255,-1,88.65,0.0,50.0
256,-1,88.49,0.0,50.0
257,-1,88.84,0.0,50.0
258,-1,88.62,0.0,50.0
259,-1,88.59,0.0,50.0
260,-1,88.61,0.0,50.0
261,-1,88.88,0.0,50.0
262,-1,88.76,0.0,50.0
263,-1,88.81,0.0,50.0
264,-1,88.88,0.0,50.0
265,-1,88.75,0.0,50.0
266,-1,88.94,0.0,50.0
267,-1,88.7,0.0,50.0
268,-1,88.85,0.0,50.0
269,-1,88.91,0.0,50.0
270,-1,88.69,0.0,50.0
271,-1,88.92,0.0,50.0
272,-1,88.77,0.0,50.0
273,-1,88.72,0.0,50.0
274,-1,88.78,0.0,50.0
275,-1,88.69,0.0,50.0
276,-1,88.77,0.0,50.0
277,-1,88.78,0.0,50.0
278,-1,88.8,0.0,50.0
279,-1,88.64,0.0,50.0
280,-1,88.71,0.0,50.0
281,-1,88.7,0.0,50.0
282,-1,88.8,0.0,50.0
283,-1,88.94,0.0,50.0
284,-1,88.74,0.0,50.0
285,-1,88.84,0.0,50.0
286,-1,88.87,0.0,50.0
287,-1,88.7,0.0,50.0
288,-1,88.71,0.0,50.0
289,-1,88.78,0.0,50.0
290,-1,88.8,0.0,50.0
291,-1,88.87,0.0,50.0
292,-1,88.77,0.0,50.0
293,-1,88.82,0.0,50.0
294,-1,88.77,0.0,50.0
295,-1,88.9,0.0,50.0
296,-1,88.75,0.0,50.0
297,-1,88.82,0.0,50.0
298,-1,88.74,0.0,50.0
299,-1,88.75,0.0,50.0
