epoch,test_acc,val_acc,train_acc,lr,model_sparsity
0,0.7099999785423279,0.6299999952316284,0.33323684334754944,0.1,49.99967889527306
1,1.8919999599456787,1.809999942779541,1.2114841938018799,0.09996814128284959,49.996573416680974
2,4.1519999504089355,3.740000009536743,2.8395931720733643,0.09987260573051268,49.9904548320895
3,8.168000221252441,6.96999979019165,5.469930171966553,0.09971351508859488,49.97823965638099
4,11.72599983215332,9.90999984741211,8.742825508117676,0.09949107209404666,49.95686639791227
5,14.857999801635742,12.59999942779541,12.995607376098633,0.09920556021680582,49.92831007068879
6,17.70199966430664,15.25,18.05898094177246,0.098857343298558,49.89851771020131
7,20.857999801635742,17.78999900817871,22.284072875976562,0.0984468650890754,49.90034316858051
8,23.097999572753906,20.19999885559082,25.1438045501709,0.0979746486807249,49.968052279016604
9,24.31399917602539,21.93000030517578,26.638492584228516,0.097441295841866,50.11944216103305
10,21.97599983215332,18.68000030517578,26.63314437866211,0.09684748624998811,50.364198740776814
11,22.236000061035156,18.139999389648438,24.83416748046875,0.09619397662556435,50.62729787821034
12,15.429999351501465,13.679999351501465,21.27743911743164,0.09548159976772594,50.84696430230365
13,11.291999816894531,9.529999732971191,17.746828079223633,0.09471126349298559,50.8759604990161
14,9.651999473571777,7.649999618530273,14.289535522460938,0.0938839494783628,50.60717384909028
15,4.159999847412109,3.2099997997283936,10.051857948303223,0.09300071201038504,50.32289059706829
16,2.9040000438690186,2.309999942779541,7.602771759033203,0.09206267664155908,50.26053909700776
17,2.681999921798706,2.1499998569488525,4.942541122436523,0.0910710387560246,50.192909163079676
18,1.459999918937683,1.2999999523162842,3.140418767929077,0.09002706204621803,50.08386551676571
19,0.09999999403953552,0.12999999523162842,1.0711408853530884,0.08893207690248779,48.960513619766964
20,0.08999999612569809,0.08999999612569809,0.09786275029182434,0.08778747871771293,49.24411507408106
21,0.10599999874830246,0.04999999701976776,0.10415617376565933,0.0865947261090863,49.70541940324138
22,0.09999999403953552,0.12999999523162842,0.10038012266159058,0.0853553390593274,49.72696860950568
