epoch,test_acc_before_rounding,test_acc,regularization_loss,model_sparsity
143,-1,25.61,0.0,1.8025907817065172
144,-1,19.64,0.0,1.8025907817065172
145,-1,26.97,0.0,1.8025907817065172
146,-1,30.71,0.0,1.8025907817065172
147,-1,30.01,0.0,1.8025907817065172
148,-1,35.3,0.0,1.8025907817065172
149,-1,26.38,0.0,1.8025907817065172
149,-1,26.38,0.0,1.8025907817065172
150,-1,44.19,0.0,1.8025907817065172
151,-1,44.77,0.0,1.8025907817065172
152,-1,45.83,0.0,1.8025907817065172
153,-1,47.23,0.0,1.8025907817065172
154,-1,45.01,0.0,1.8025907817065172
155,-1,46.14,0.0,1.8025907817065172
156,-1,47.59,0.0,1.8025907817065172
157,-1,47.66,0.0,1.8025907817065172
158,-1,47.14,0.0,1.8025907817065172
159,-1,48.15,0.0,1.8025907817065172
160,-1,47.81,0.0,1.8025907817065172
161,-1,45.62,0.0,1.8025907817065172
162,-1,48.51,0.0,1.8025907817065172
163,-1,47.26,0.0,1.8025907817065172
164,-1,47.89,0.0,1.8025907817065172
165,-1,48.14,0.0,1.8025907817065172
166,-1,47.87,0.0,1.8025907817065172
167,-1,49.96,0.0,1.8025907817065172
168,-1,49.26,0.0,1.8025907817065172
169,-1,47.35,0.0,1.8025907817065172
170,-1,49.28,0.0,1.8025907817065172
171,-1,47.83,0.0,1.8025907817065172
172,-1,49.24,0.0,1.8025907817065172
173,-1,49.41,0.0,1.8025907817065172
174,-1,50.43,0.0,1.8025907817065172
175,-1,48.27,0.0,1.8025907817065172
176,-1,49.89,0.0,1.8025907817065172
177,-1,48.53,0.0,1.8025907817065172
178,-1,49.11,0.0,1.8025907817065172
179,-1,49.26,0.0,1.8025907817065172
180,-1,49.3,0.0,1.8025907817065172
181,-1,49.68,0.0,1.8025907817065172
182,-1,50.52,0.0,1.8025907817065172
183,-1,49.51,0.0,1.8025907817065172
184,-1,49.72,0.0,1.8025907817065172
185,-1,49.58,0.0,1.8025907817065172
186,-1,50.28,0.0,1.8025907817065172
187,-1,47.94,0.0,1.8025907817065172
188,-1,49.8,0.0,1.8025907817065172
189,-1,50.13,0.0,1.8025907817065172
190,-1,50.29,0.0,1.8025907817065172
191,-1,50.14,0.0,1.8025907817065172
192,-1,49.51,0.0,1.8025907817065172
193,-1,50.01,0.0,1.8025907817065172
194,-1,50.66,0.0,1.8025907817065172
195,-1,50.53,0.0,1.8025907817065172
196,-1,49.99,0.0,1.8025907817065172
197,-1,50.01,0.0,1.8025907817065172
198,-1,50.19,0.0,1.8025907817065172
199,-1,49.56,0.0,1.8025907817065172
200,-1,50.54,0.0,1.8025907817065172
201,-1,49.65,0.0,1.8025907817065172
202,-1,49.52,0.0,1.8025907817065172
203,-1,49.96,0.0,1.8025907817065172
204,-1,49.93,0.0,1.8025907817065172
205,-1,50.77,0.0,1.8025907817065172
206,-1,49.57,0.0,1.8025907817065172
207,-1,49.79,0.0,1.8025907817065172
208,-1,50.61,0.0,1.8025907817065172
209,-1,50.53,0.0,1.8025907817065172
210,-1,51.01,0.0,1.8025907817065172
211,-1,51.53,0.0,1.8025907817065172
212,-1,50.36,0.0,1.8025907817065172
213,-1,50.88,0.0,1.8025907817065172
214,-1,50.85,0.0,1.8025907817065172
215,-1,51.13,0.0,1.8025907817065172
216,-1,50.61,0.0,1.8025907817065172
217,-1,50.71,0.0,1.8025907817065172
218,-1,51.14,0.0,1.8025907817065172
219,-1,51.55,0.0,1.8025907817065172
220,-1,51.12,0.0,1.8025907817065172
221,-1,51.08,0.0,1.8025907817065172
222,-1,50.94,0.0,1.8025907817065172
223,-1,51.0,0.0,1.8025907817065172
224,-1,51.29,0.0,1.8025907817065172
225,-1,50.78,0.0,1.8025907817065172
226,-1,50.98,0.0,1.8025907817065172
227,-1,51.08,0.0,1.8025907817065172
228,-1,51.48,0.0,1.8025907817065172
229,-1,51.26,0.0,1.8025907817065172
230,-1,51.61,0.0,1.8025907817065172
231,-1,51.65,0.0,1.8025907817065172
232,-1,51.25,0.0,1.8025907817065172
233,-1,50.88,0.0,1.8025907817065172
234,-1,51.22,0.0,1.8025907817065172
235,-1,51.31,0.0,1.8025907817065172
236,-1,50.9,0.0,1.8025907817065172
237,-1,51.47,0.0,1.8025907817065172
238,-1,51.89,0.0,1.8025907817065172
239,-1,52.14,0.0,1.8025907817065172
240,-1,52.11,0.0,1.8025907817065172
241,-1,51.62,0.0,1.8025907817065172
242,-1,51.74,0.0,1.8025907817065172
243,-1,51.33,0.0,1.8025907817065172
244,-1,51.88,0.0,1.8025907817065172
245,-1,51.66,0.0,1.8025907817065172
246,-1,51.92,0.0,1.8025907817065172
247,-1,51.6,0.0,1.8025907817065172
248,-1,51.57,0.0,1.8025907817065172
249,-1,51.8,0.0,1.8025907817065172
250,-1,51.66,0.0,1.8025907817065172
251,-1,52.06,0.0,1.8025907817065172
252,-1,51.9,0.0,1.8025907817065172
253,-1,52.15,0.0,1.8025907817065172
254,-1,51.77,0.0,1.8025907817065172
255,-1,51.84,0.0,1.8025907817065172
256,-1,51.92,0.0,1.8025907817065172
257,-1,51.84,0.0,1.8025907817065172
258,-1,52.03,0.0,1.8025907817065172
259,-1,52.1,0.0,1.8025907817065172
260,-1,51.84,0.0,1.8025907817065172
261,-1,51.96,0.0,1.8025907817065172
262,-1,51.76,0.0,1.8025907817065172
263,-1,51.91,0.0,1.8025907817065172
264,-1,51.88,0.0,1.8025907817065172
265,-1,52.08,0.0,1.8025907817065172
266,-1,52.05,0.0,1.8025907817065172
267,-1,52.08,0.0,1.8025907817065172
268,-1,52.01,0.0,1.8025907817065172
269,-1,52.05,0.0,1.8025907817065172
270,-1,52.05,0.0,1.8025907817065172
271,-1,52.0,0.0,1.8025907817065172
272,-1,52.13,0.0,1.8025907817065172
273,-1,51.98,0.0,1.8025907817065172
274,-1,52.25,0.0,1.8025907817065172
275,-1,52.11,0.0,1.8025907817065172
276,-1,52.11,0.0,1.8025907817065172
277,-1,52.23,0.0,1.8025907817065172
278,-1,52.22,0.0,1.8025907817065172
279,-1,52.06,0.0,1.8025907817065172
280,-1,52.34,0.0,1.8025907817065172
281,-1,52.23,0.0,1.8025907817065172
282,-1,52.19,0.0,1.8025907817065172
283,-1,52.16,0.0,1.8025907817065172
284,-1,52.14,0.0,1.8025907817065172
285,-1,52.12,0.0,1.8025907817065172
286,-1,52.31,0.0,1.8025907817065172
287,-1,52.28,0.0,1.8025907817065172
288,-1,52.23,0.0,1.8025907817065172
289,-1,52.13,0.0,1.8025907817065172
290,-1,52.3,0.0,1.8025907817065172
291,-1,52.19,0.0,1.8025907817065172
292,-1,52.12,0.0,1.8025907817065172
293,-1,52.17,0.0,1.8025907817065172
294,-1,52.19,0.0,1.8025907817065172
295,-1,52.19,0.0,1.8025907817065172
296,-1,52.29,0.0,1.8025907817065172
297,-1,52.12,0.0,1.8025907817065172
298,-1,52.19,0.0,1.8025907817065172
299,-1,52.39,0.0,1.8025907817065172
