1,10,30,70,149
0.5532407407407407,0.5486111111111112,0.5023148148148148,0.5509259259259259,0.6041666666666666
0.10980902777777778,0.1171875,0.12109375,0.12022569444444445,0.1015625
0.10633680555555555,0.11328125,0.1037326388888889,0.10503472222222222,0.10243055555555555
0.08897569444444445,0.08289930555555555,0.07942708333333333,0.08680555555555555,0.08289930555555555
0.07769097222222222,0.07725694444444445,0.07855902777777778,0.07074652777777778,0.0802951388888889
0.07161458333333333,0.0881076388888889,0.0720486111111111,0.0920138888888889,0.0920138888888889
0.058159722222222224,0.05642361111111111,0.0625,0.0703125,0.05381944444444445
0.05186631944444445,0.04709201388888889,0.04991319444444445,0.057942708333333336,0.052734375
0.03211805555555555,0.030056423611111112,0.03396267361111111,0.030924479166666668,0.03342013888888889
0.03396267361111111,0.033854166666666664,0.037543402777777776,0.03700086805555555,0.035807291666666664
0.030381944444444444,0.021918402777777776,0.023220486111111112,0.023003472222222224,0.0224609375
0.020724826388888888,0.021050347222222224,0.020073784722222224,0.021592881944444444,0.019639756944444444
0.017252604166666668,0.016167534722222224,0.017144097222222224,0.014973958333333334,0.014756944444444444
0.010904947916666666,0.012044270833333334,0.01025390625,0.01171875,0.012044270833333334
0.005859375,0.005805121527777778,0.005018446180555556,0.004991319444444444,0.005886501736111111
0.003634982638888889,0.003689236111111111,0.0037706163194444445,0.0037977430555555555,0.004204644097222222
0.004340277777777778,0.005886501736111111,0.007459852430555556,0.009765625,0.009955512152777778
0.0035807291666666665,0.0033365885416666665,0.003607855902777778,0.0035807291666666665,0.0033365885416666665
0.0010850694444444445,0.0038248697916666665,0.004720052083333333,0.006130642361111111,0.005750868055555556
0.171875,0.153125,0.121875,0.0734375,0.053125
