epoch,test_acc_before_rounding,test_acc,regularization_loss,model_sparsity
58,-1,71.75,0.0,22.27058613082106
59,-1,60.62,0.0,22.706233975314532
60,-1,68.52,0.0,23.02411901496631
61,-1,76.15,0.0,23.426226820106134
62,-1,76.88,0.0,23.73516784926361
63,-1,72.0,0.0,24.019512849561742
64,-1,68.87,0.0,24.31615586428955
65,-1,66.59,0.0,17.861561624232305
66,-1,72.76,0.0,18.547269095462404
67,-1,70.15,0.0,18.983289607059806
68,-1,73.06,0.0,19.27955995468368
69,-1,61.97,0.0,19.519557569614214
70,-1,74.41,0.0,19.862038638125334
71,-1,75.55,0.0,20.030484169101424
72,-1,69.61,0.0,20.359176554767156
73,-1,62.65,0.0,14.988298252936616
74,-1,64.75,0.0,15.455250134160158
75,-1,65.75,0.0,15.887171307614334
76,-1,66.59,0.0,16.10965356866019
77,-1,66.9,0.0,16.292633116689522
78,-1,71.19,0.0,16.434991950390554
79,-1,68.45,0.0,16.704430266531514
80,-1,66.43,0.0,16.820702402957487
81,-1,67.28,0.0,12.497763997376424
82,-1,70.96,0.0,12.906952477490908
83,-1,77.2,0.0,13.137260747719278
84,-1,67.58,0.0,13.382848369208753
85,-1,71.76,0.0,13.514027189791904
86,-1,69.02,0.0,13.700360741756604
87,-1,69.3,0.0,13.807316200584342
88,-1,76.44,0.0,13.909054319957068
89,-1,62.62,0.0,10.246854689642836
90,-1,60.76,0.0,10.640763818496215
91,-1,71.13,0.0,10.852438733528114
92,-1,70.38,0.0,11.07305765905432
93,-1,68.09,0.0,11.300011925347325
94,-1,62.77,0.0,11.441252757736569
95,-1,65.31,0.0,11.437898753801205
96,-1,57.66,0.0,11.48410947468845
97,-1,64.1,0.0,8.417804543557331
98,-1,62.05,0.0,8.673454176852902
99,-1,65.02,0.0,8.905998449704848
100,-1,58.73,0.0,9.23394550116272
101,-1,61.79,0.0,9.251460855047403
102,-1,58.44,0.0,9.27233021286745
103,-1,71.08,0.0,9.361770317810507
104,-1,65.33,0.0,9.423260389958857
105,-1,66.9,0.0,6.908130105539324
106,-1,65.92,0.0,7.242785164867927
107,-1,58.62,0.0,7.3780633235943
108,-1,24.93,0.0,7.481292111382744
109,-1,49.63,0.0,7.537564844076083
110,-1,72.16,0.0,7.63334028978594
111,-1,63.51,0.0,7.656072983125633
112,-1,69.44,0.0,7.898306600679745
113,-1,54.47,0.0,5.592242561564605
114,-1,60.34,0.0,5.8542275356269755
115,-1,58.41,0.0,6.068511120386381
116,-1,58.22,0.0,6.046896428358476
117,-1,59.58,0.0,6.172857909486614
118,-1,56.15,0.0,6.246273328960706
119,-1,70.52,0.0,6.322670085266234
120,-1,62.41,0.0,6.390868165285314
121,-1,38.0,0.0,4.444800548565977
122,-1,56.23,0.0,4.700822848965476
123,-1,48.22,0.0,4.807778307793215
124,-1,40.45,0.0,4.905789756126647
125,-1,57.37,0.0,4.9989565321089975
126,-1,47.44,0.0,4.973242501937869
127,-1,60.88,0.0,4.944919802039235
128,-1,53.87,0.0,5.018707888617256
129,-1,62.54,0.0,3.5876662095283525
130,-1,59.49,0.0,3.6812056526146324
131,-1,61.39,0.0,3.755739073400513
132,-1,59.67,0.0,3.827663824458887
133,-1,53.91,0.0,3.8973525728936855
134,-1,49.93,0.0,3.9018245781408383
135,-1,47.53,0.0,3.9685319897442013
136,-1,43.84,0.0,3.915240593882297
137,-1,58.82,0.0,2.722333194204281
138,-1,38.2,0.0,2.8017112873412438
139,-1,60.22,0.0,2.8162453043944904
140,-1,52.17,0.0,2.9273001013654523
141,-1,48.69,0.0,2.8669280305288893
142,-1,46.61,0.0,2.9433247868344163
143,-1,50.47,0.0,2.913138751416135
144,-1,58.07,0.0,2.953014131536581
145,-1,49.58,0.0,1.8685528591020213
146,-1,56.36,0.0,1.9039562339753144
147,-1,56.7,0.0,1.9214715878599964
148,-1,62.75,0.0,1.9326516009778785
149,-1,61.34,0.0,1.9524029574861368
149,-1,61.34,0.0,1.9524029574861368
150,-1,63.85,0.0,1.9524029574861368
151,-1,69.43,0.0,1.9524029574861368
152,-1,68.18,0.0,1.9524029574861368
153,-1,70.02,0.0,1.9524029574861368
154,-1,70.41,0.0,1.9524029574861368
155,-1,69.97,0.0,1.9524029574861368
156,-1,70.94,0.0,1.9524029574861368
157,-1,68.42,0.0,1.9524029574861368
158,-1,72.6,0.0,1.9524029574861368
159,-1,72.45,0.0,1.9524029574861368
160,-1,71.43,0.0,1.9524029574861368
161,-1,73.23,0.0,1.9524029574861368
162,-1,73.67,0.0,1.9524029574861368
163,-1,70.2,0.0,1.9524029574861368
164,-1,72.77,0.0,1.9524029574861368
165,-1,72.71,0.0,1.9524029574861368
166,-1,72.65,0.0,1.9524029574861368
167,-1,74.75,0.0,1.9524029574861368
168,-1,73.81,0.0,1.9524029574861368
169,-1,71.97,0.0,1.9524029574861368
170,-1,74.09,0.0,1.9524029574861368
171,-1,72.8,0.0,1.9524029574861368
172,-1,74.28,0.0,1.9524029574861368
173,-1,73.73,0.0,1.9524029574861368
174,-1,75.23,0.0,1.9524029574861368
175,-1,74.19,0.0,1.9524029574861368
176,-1,72.26,0.0,1.9524029574861368
177,-1,71.32,0.0,1.9524029574861368
178,-1,73.85,0.0,1.9524029574861368
179,-1,73.28,0.0,1.9524029574861368
180,-1,72.84,0.0,1.9524029574861368
181,-1,75.41,0.0,1.9524029574861368
182,-1,74.7,0.0,1.9524029574861368
183,-1,73.68,0.0,1.9524029574861368
184,-1,73.53,0.0,1.9524029574861368
185,-1,74.22,0.0,1.9524029574861368
186,-1,73.67,0.0,1.9524029574861368
187,-1,74.14,0.0,1.9524029574861368
188,-1,74.32,0.0,1.9524029574861368
189,-1,75.61,0.0,1.9524029574861368
190,-1,75.07,0.0,1.9524029574861368
191,-1,72.79,0.0,1.9524029574861368
192,-1,75.21,0.0,1.9524029574861368
193,-1,73.73,0.0,1.9524029574861368
194,-1,75.26,0.0,1.9524029574861368
195,-1,75.57,0.0,1.9524029574861368
196,-1,73.79,0.0,1.9524029574861368
197,-1,75.56,0.0,1.9524029574861368
198,-1,74.97,0.0,1.9524029574861368
199,-1,75.34,0.0,1.9524029574861368
200,-1,74.87,0.0,1.9524029574861368
201,-1,74.71,0.0,1.9524029574861368
202,-1,74.56,0.0,1.9524029574861368
203,-1,75.34,0.0,1.9524029574861368
204,-1,74.49,0.0,1.9524029574861368
205,-1,75.79,0.0,1.9524029574861368
206,-1,74.55,0.0,1.9524029574861368
207,-1,75.01,0.0,1.9524029574861368
208,-1,74.93,0.0,1.9524029574861368
209,-1,75.49,0.0,1.9524029574861368
210,-1,73.37,0.0,1.9524029574861368
211,-1,75.4,0.0,1.9524029574861368
212,-1,73.98,0.0,1.9524029574861368
213,-1,76.19,0.0,1.9524029574861368
214,-1,74.3,0.0,1.9524029574861368
215,-1,74.35,0.0,1.9524029574861368
216,-1,74.59,0.0,1.9524029574861368
217,-1,76.03,0.0,1.9524029574861368
218,-1,76.35,0.0,1.9524029574861368
219,-1,75.79,0.0,1.9524029574861368
220,-1,75.44,0.0,1.9524029574861368
221,-1,75.83,0.0,1.9524029574861368
222,-1,75.43,0.0,1.9524029574861368
223,-1,75.44,0.0,1.9524029574861368
224,-1,75.03,0.0,1.9524029574861368
225,-1,74.64,0.0,1.9524029574861368
226,-1,75.9,0.0,1.9524029574861368
227,-1,74.9,0.0,1.9524029574861368
228,-1,74.6,0.0,1.9524029574861368
229,-1,76.26,0.0,1.9524029574861368
230,-1,75.46,0.0,1.9524029574861368
231,-1,76.37,0.0,1.9524029574861368
232,-1,76.56,0.0,1.9524029574861368
233,-1,77.28,0.0,1.9524029574861368
234,-1,76.61,0.0,1.9524029574861368
235,-1,75.69,0.0,1.9524029574861368
236,-1,76.6,0.0,1.9524029574861368
237,-1,76.64,0.0,1.9524029574861368
238,-1,76.05,0.0,1.9524029574861368
239,-1,76.83,0.0,1.9524029574861368
240,-1,76.41,0.0,1.9524029574861368
241,-1,76.97,0.0,1.9524029574861368
242,-1,76.5,0.0,1.9524029574861368
243,-1,76.49,0.0,1.9524029574861368
244,-1,76.01,0.0,1.9524029574861368
245,-1,76.52,0.0,1.9524029574861368
246,-1,77.57,0.0,1.9524029574861368
247,-1,77.21,0.0,1.9524029574861368
248,-1,76.59,0.0,1.9524029574861368
249,-1,77.11,0.0,1.9524029574861368
250,-1,77.09,0.0,1.9524029574861368
251,-1,77.49,0.0,1.9524029574861368
252,-1,77.11,0.0,1.9524029574861368
253,-1,77.39,0.0,1.9524029574861368
254,-1,76.71,0.0,1.9524029574861368
255,-1,76.92,0.0,1.9524029574861368
256,-1,77.38,0.0,1.9524029574861368
257,-1,77.5,0.0,1.9524029574861368
258,-1,77.27,0.0,1.9524029574861368
259,-1,77.55,0.0,1.9524029574861368
260,-1,77.15,0.0,1.9524029574861368
261,-1,77.68,0.0,1.9524029574861368
262,-1,77.53,0.0,1.9524029574861368
263,-1,77.52,0.0,1.9524029574861368
264,-1,77.1,0.0,1.9524029574861368
265,-1,77.44,0.0,1.9524029574861368
266,-1,77.31,0.0,1.9524029574861368
267,-1,77.74,0.0,1.9524029574861368
268,-1,77.66,0.0,1.9524029574861368
269,-1,77.73,0.0,1.9524029574861368
270,-1,77.59,0.0,1.9524029574861368
271,-1,77.68,0.0,1.9524029574861368
272,-1,77.56,0.0,1.9524029574861368
273,-1,77.87,0.0,1.9524029574861368
274,-1,77.8,0.0,1.9524029574861368
275,-1,77.58,0.0,1.9524029574861368
276,-1,77.91,0.0,1.9524029574861368
277,-1,77.73,0.0,1.9524029574861368
278,-1,77.92,0.0,1.9524029574861368
279,-1,77.99,0.0,1.9524029574861368
280,-1,77.99,0.0,1.9524029574861368
281,-1,78.01,0.0,1.9524029574861368
282,-1,77.86,0.0,1.9524029574861368
283,-1,77.75,0.0,1.9524029574861368
284,-1,77.73,0.0,1.9524029574861368
285,-1,77.91,0.0,1.9524029574861368
286,-1,77.96,0.0,1.9524029574861368
287,-1,77.71,0.0,1.9524029574861368
288,-1,77.83,0.0,1.9524029574861368
289,-1,77.88,0.0,1.9524029574861368
290,-1,77.97,0.0,1.9524029574861368
291,-1,77.81,0.0,1.9524029574861368
292,-1,77.89,0.0,1.9524029574861368
293,-1,78.0,0.0,1.9524029574861368
294,-1,77.93,0.0,1.9524029574861368
295,-1,77.98,0.0,1.9524029574861368
296,-1,77.79,0.0,1.9524029574861368
297,-1,77.96,0.0,1.9524029574861368
298,-1,77.81,0.0,1.9524029574861368
299,-1,77.91,0.0,1.9524029574861368
