epoch,test_acc_before_rounding,test_acc,regularization_loss,model_sparsity
243,-1.0,59.78,0.0,1.58271719038817
244,-1.0,59.85,0.0,1.58271719038817
245,-1.0,60.27,0.0,1.58271719038817
246,-1.0,60.23,0.0,1.58271719038817
247,-1.0,59.72,0.0,1.58271719038817
248,-1.0,59.64,0.0,1.58271719038817
249,-1.0,59.97,0.0,1.58271719038817
250,-1.0,59.74,0.0,1.58271719038817
251,-1.0,60.06,0.0,1.58271719038817
252,-1.0,59.94,0.0,1.58271719038817
253,-1.0,59.83,0.0,1.58271719038817
254,-1.0,60.04,0.0,1.58271719038817
255,-1.0,59.44,0.0,1.58271719038817
256,-1.0,60.17,0.0,1.58271719038817
257,-1.0,59.76,0.0,1.58271719038817
258,-1.0,59.82,0.0,1.58271719038817
259,-1.0,59.82,0.0,1.58271719038817
260,-1.0,59.77,0.0,1.58271719038817
261,-1.0,59.75,0.0,1.58271719038817
262,-1.0,60.0,0.0,1.58271719038817
263,-1.0,59.78,0.0,1.58271719038817
264,-1.0,59.91,0.0,1.58271719038817
265,-1.0,60.05,0.0,1.58271719038817
266,-1.0,60.26,0.0,1.58271719038817
267,-1.0,59.76,0.0,1.58271719038817
268,-1.0,60.45,0.0,1.58271719038817
269,-1.0,60.16,0.0,1.58271719038817
270,-1.0,60.57,0.0,1.58271719038817
271,-1.0,60.58,0.0,1.58271719038817
272,-1.0,60.56,0.0,1.58271719038817
273,-1.0,60.52,0.0,1.58271719038817
274,-1.0,60.45,0.0,1.58271719038817
275,-1.0,60.58,0.0,1.58271719038817
276,-1.0,60.54,0.0,1.58271719038817
277,-1.0,60.5,0.0,1.58271719038817
278,-1.0,60.54,0.0,1.58271719038817
279,-1.0,60.56,0.0,1.58271719038817
280,-1.0,60.55,0.0,1.58271719038817
281,-1.0,60.61,0.0,1.58271719038817
282,-1.0,60.74,0.0,1.58271719038817
283,-1.0,60.67,0.0,1.58271719038817
284,-1.0,60.39,0.0,1.58271719038817
285,-1.0,60.41,0.0,1.58271719038817
286,-1.0,60.78,0.0,1.58271719038817
287,-1.0,60.76,0.0,1.58271719038817
288,-1.0,60.51,0.0,1.58271719038817
289,-1.0,60.62,0.0,1.58271719038817
290,-1.0,60.61,0.0,1.58271719038817
291,-1.0,60.6,0.0,1.58271719038817
292,-1.0,60.36,0.0,1.58271719038817
293,-1.0,60.59,0.0,1.58271719038817
294,-1.0,60.4,0.0,1.58271719038817
295,-1.0,60.65,0.0,1.58271719038817
296,-1.0,60.5,0.0,1.58271719038817
297,-1.0,60.58,0.0,1.58271719038817
298,-1.0,60.79,0.0,1.58271719038817
299,-1.0,60.67,0.0,1.58271719038817
